"","EnhancerID","Gene","Hit","EnhancerCoordinates","Distance","NearestGene","log2fc","P","FDR"
"4304","Enh634","XPNPEP3",FALSE,"chr22:40651682-40652373",205049,FALSE,0.0193426960875578,0.3970432,0.920955095434199
"4305","Enh634","RBX1",FALSE,"chr22:40651682-40652373",299319,FALSE,0.0763870290669638,0.0516992,0.564227505617978
"4306","Enh634","EP300",FALSE,"chr22:40651682-40652373",440564,FALSE,-0.0447449827289055,0.4586432,0.933138069349532
"4307","Enh635","ADSL",FALSE,"chr22:40654553-40654898",308226,FALSE,0.0175319829898304,0.8126336,0.993183260686182
"4308","Enh635","SGSM3",FALSE,"chr22:40654553-40654898",284135,FALSE,0.0357492228702441,0.3003712,0.892550623423423
"4309","Enh635","MRTFA",FALSE,"chr22:40654553-40654898",18007,TRUE,-0.00488077762886192,0.7352896,0.982413163190184
"4310","Enh635","SLC25A17",FALSE,"chr22:40654553-40654898",164673,FALSE,-0.0391095576008952,0.516512,0.943425110325581
"4311","Enh635","ST13",FALSE,"chr22:40654553-40654898",201913,FALSE,0.0267114755882715,0.7714624,0.98535391762963
"4312","Enh635","XPNPEP3",FALSE,"chr22:40654553-40654898",202351,FALSE,0.0377060674800438,0.9995712,0.9998016
"4313","Enh635","RBX1",FALSE,"chr22:40654553-40654898",296621,FALSE,0.0252283099563107,0.6689024,0.971882071798695
"4314","Enh635","EP300",FALSE,"chr22:40654553-40654898",437866,FALSE,-0.110165483631145,0.1075072,0.7052931
"4315","Enh636","MRTFA",FALSE,"chr22:41021641-41022376",385289,FALSE,0.0430123605951305,0.0732032,0.621426289715536
"4316","Enh636","SLC25A17",FALSE,"chr22:41021641-41022376",202609,FALSE,0.0480651197441627,0.5573696,0.950797309298747
"4317","Enh636","ST13",FALSE,"chr22:41021641-41022376",165369,FALSE,0.0766163020300935,0.0034752,0.138990086597938
"4318","Enh636","XPNPEP3",FALSE,"chr22:41021641-41022376",164931,FALSE,-0.0272647140223303,0.3080832,0.893502780269058
"4319","Enh636","RBX1",FALSE,"chr22:41021641-41022376",70661,FALSE,-0.00761277708652295,0.520256,0.943425110325581
"4320","Enh636","EP300",FALSE,"chr22:41021641-41022376",70584,TRUE,-0.00521663175889828,0.6788928,0.9730165881097
"4321","Enh636","L3MBTL2",FALSE,"chr22:41021641-41022376",183274,FALSE,0.0357307702370458,0.8351168,0.993216648980182
"4322","Enh636","AL035681.1",FALSE,"chr22:41021641-41022376",206492,FALSE,0.00734787427298025,0.6414592,0.968953998548233
"4323","Enh636","RANGAP1",FALSE,"chr22:41021641-41022376",264243,FALSE,0.00275413016560456,0.450112,0.930319394778902
"4324","Enh636","ZC3H7B",FALSE,"chr22:41021641-41022376",279517,FALSE,-0.0147930861658868,0.3747776,0.913859018981772
"4325","Enh636","TEF",FALSE,"chr22:41021641-41022376",345325,FALSE,0.0105642297262304,0.9773056,0.997823734736842
"4326","Enh636","TOB2",FALSE,"chr22:41021641-41022376",424793,FALSE,-0.0157739266598342,0.7610688,0.983342278554856
"4327","Enh636","PHF5A",FALSE,"chr22:41021641-41022376",446684,FALSE,0.0616893666260778,0.0544832,0.571263714594595
"4328","Enh636","ACO2",FALSE,"chr22:41021641-41022376",447109,FALSE,0.0368944166767805,0.2148352,0.837053666105888
"4329","Enh637","MRTFA",FALSE,"chr22:41022515-41022964",386021,FALSE,0.020619871460585,0.6594304,0.969984099450445
"4330","Enh637","SLC25A17",FALSE,"chr22:41022515-41022964",203341,FALSE,0.0549898647460156,0.1226944,0.734335210485736
"4331","Enh637","ST13",FALSE,"chr22:41022515-41022964",166101,FALSE,-0.00868186823238005,0.6223168,0.966762476303788
"4332","Enh637","XPNPEP3",FALSE,"chr22:41022515-41022964",165663,FALSE,0.0614749605450087,0.1385536,0.757777075687104
"4333","Enh637","RBX1",FALSE,"chr22:41022515-41022964",71393,FALSE,0.0131404522999252,0.6687872,0.971882071798695
"4334","Enh637","EP300",FALSE,"chr22:41022515-41022964",69852,TRUE,-0.0707336089750123,0.368832,0.913859018981772
"4335","Enh637","L3MBTL2",FALSE,"chr22:41022515-41022964",182542,FALSE,-0.0291960866506905,0.8787456,0.993216648980182
"4336","Enh637","AL035681.1",FALSE,"chr22:41022515-41022964",205760,FALSE,0.0146230636299479,0.5849984,0.958692286015609
"4337","Enh637","RANGAP1",FALSE,"chr22:41022515-41022964",263511,FALSE,-0.0709093439860771,0.4451968,0.92925542427314
"4338","Enh637","ZC3H7B",FALSE,"chr22:41022515-41022964",278785,FALSE,-0.0650400437634613,0.6190976,0.966762476303788
"4339","Enh637","TEF",FALSE,"chr22:41022515-41022964",344593,FALSE,-0.0282555084792038,0.4148416,0.923208319268153
"4340","Enh637","TOB2",FALSE,"chr22:41022515-41022964",424061,FALSE,-0.105256984396201,0.160992,0.794143016010165
"4341","Enh637","PHF5A",FALSE,"chr22:41022515-41022964",445952,FALSE,0.0134912352922972,0.9671936,0.997823734736842
"4342","Enh637","ACO2",FALSE,"chr22:41022515-41022964",446377,FALSE,0.024556771979362,0.4566784,0.933138069349532
"4343","Enh638","RBX1",FALSE,"chr22:41401939-41402420",450833,FALSE,0.033880144562412,0.5754048,0.958692286015609
"4344","Enh638","EP300",FALSE,"chr22:41401939-41402420",309588,FALSE,0.0156007758171042,0.3317248,0.906924849612403
"4345","Enh638","L3MBTL2",FALSE,"chr22:41401939-41402420",196898,FALSE,0.0628405444698707,0.4760128,0.933595499949469
"4346","Enh638","AL035681.1",FALSE,"chr22:41401939-41402420",173680,FALSE,-0.0159211515260228,0.8329088,0.993216648980182
"4347","Enh638","RANGAP1",FALSE,"chr22:41401939-41402420",115929,FALSE,-0.0453163841467461,0.6812352,0.9730165881097
"4348","Enh638","ZC3H7B",FALSE,"chr22:41401939-41402420",100655,FALSE,-0.0530255495731816,0.6965952,0.974814682149297
"4349","Enh638","TEF",FALSE,"chr22:41401939-41402420",34847,FALSE,0.0335523140294373,0.3354176,0.908834293667362
"4350","Enh638","TOB2",FALSE,"chr22:41401939-41402420",44621,FALSE,-0.0318138892151757,0.4543104,0.933138069349532
"4351","Enh638","PHF5A",FALSE,"chr22:41401939-41402420",66512,FALSE,-0.0230537300951839,0.7294656,0.982413163190184
"4352","Enh638","ACO2",FALSE,"chr22:41401939-41402420",66937,FALSE,-0.0706283483902039,0.2279232,0.845342308221797
"4353","Enh638","POLR3H",FALSE,"chr22:41401939-41402420",142426,FALSE,-0.0323568122391427,0.2409152,0.85549704201373
"4354","Enh638","CSDC2",FALSE,"chr22:41401939-41402420",158830,FALSE,-0.0331588111182669,0.9422144,0.996721243660655
"4355","Enh638","PMM1",FALSE,"chr22:41401939-41402420",187691,FALSE,0.0224751657439907,0.7926208,0.989373357014157
"4356","Enh638","DESI1",FALSE,"chr22:41401939-41402420",218863,FALSE,0.0507004076310959,0.2099264,0.837030744262295
"4357","Enh638","XRCC6",FALSE,"chr22:41401939-41402420",218939,FALSE,0.0146853269061988,0.9253376,0.996693066370699
"4358","Enh638","SNU13",FALSE,"chr22:41401939-41402420",288324,FALSE,0.0312916512757958,0.6195776,0.966762476303788
"4359","Enh638","CCDC134",FALSE,"chr22:41401939-41402420",398499,FALSE,-0.0155606752812984,0.2162688,0.837053666105888
"4360","Enh638","SREBF2",FALSE,"chr22:41401939-41402420",430899,FALSE,0.0217759085856984,0.405152,0.922383783192789
"4361","Enh639","RBX1",FALSE,"chr22:41403831-41404235",452686,FALSE,-0.0142587456588756,0.3724864,0.913859018981772
"4362","Enh639","EP300",FALSE,"chr22:41403831-41404235",311441,FALSE,-0.0105117450952051,0.4069376,0.922383783192789
"4363","Enh639","L3MBTL2",FALSE,"chr22:41403831-41404235",198751,FALSE,-0.0365445633167881,0.275456,0.875362386263287
"4364","Enh639","AL035681.1",FALSE,"chr22:41403831-41404235",175533,FALSE,-0.0113274029981472,0.9618624,0.996806512835582
"4365","Enh639","RANGAP1",FALSE,"chr22:41403831-41404235",117782,FALSE,-0.0638659699891487,0.68384,0.973379907985348
"4366","Enh639","ZC3H7B",FALSE,"chr22:41403831-41404235",102508,FALSE,-0.0550875195412734,0.9936128,0.999499453066495
"4367","Enh639","TEF",FALSE,"chr22:41403831-41404235",36700,FALSE,-0.0643833332374791,0.0201728,0.39827164173028
"4368","Enh639","TOB2",FALSE,"chr22:41403831-41404235",42768,FALSE,-0.0430302749268201,0.5964736,0.961756181009765
"4369","Enh639","PHF5A",FALSE,"chr22:41403831-41404235",64659,FALSE,-0.0356021272445947,0.0889152,0.664044941674687
"4370","Enh639","ACO2",FALSE,"chr22:41403831-41404235",65084,FALSE,-0.0561999932225915,0.095232,0.676653010989011
"4371","Enh639","POLR3H",FALSE,"chr22:41403831-41404235",140573,FALSE,-0.0301239216134044,0.7814592,0.98767583202476
"4372","Enh639","CSDC2",FALSE,"chr22:41403831-41404235",156977,FALSE,0.00932535390859615,0.0770816,0.632215786892178
"4373","Enh639","PMM1",FALSE,"chr22:41403831-41404235",185838,FALSE,-0.0402199441999104,0.286432,0.882265140134974
"4374","Enh639","DESI1",FALSE,"chr22:41403831-41404235",217010,FALSE,-0.0205464262847169,0.8421184,0.993216648980182
"4375","Enh639","XRCC6",FALSE,"chr22:41403831-41404235",217086,FALSE,0.0470942319388616,0.2039168,0.83470815089568
"4376","Enh639","SNU13",FALSE,"chr22:41403831-41404235",286471,FALSE,-0.00640226282669291,0.2131008,0.837053666105888
"4377","Enh639","CCDC134",FALSE,"chr22:41403831-41404235",396646,FALSE,0.0140689226438263,0.7176256,0.981658238083495
"4378","Enh639","SREBF2",FALSE,"chr22:41403831-41404235",429046,FALSE,-0.0724950394766823,0.1404032,0.759455006514206
"4379","Enh640","RBX1",FALSE,"chr22:41413245-41414124",462337,FALSE,0.0166853964287794,0.7929024,0.989406516822129
"4380","Enh640","EP300",FALSE,"chr22:41413245-41414124",321092,FALSE,-0.101723413864134,0.0294592,0.471286459381443
"4381","Enh640","L3MBTL2",FALSE,"chr22:41413245-41414124",208402,FALSE,0.117376371407099,0.0171904,0.366429432967033
"4382","Enh640","AL035681.1",FALSE,"chr22:41413245-41414124",185184,FALSE,0.00187090974869483,0.7804224,0.987517554352788
"4383","Enh640","RANGAP1",FALSE,"chr22:41413245-41414124",127433,FALSE,-0.0553287903050815,0.8636352,0.993216648980182
"4384","Enh640","ZC3H7B",FALSE,"chr22:41413245-41414124",112159,FALSE,-0.0362879419744184,0.8583488,0.993216648980182
"4385","Enh640","TEF",FALSE,"chr22:41413245-41414124",46351,FALSE,0.00938051485271149,0.9353024,0.996721243660655
"4386","Enh640","TOB2",FALSE,"chr22:41413245-41414124",33117,FALSE,-0.0597407349939107,0.9320064,0.996721243660655
"4387","Enh640","PHF5A",FALSE,"chr22:41413245-41414124",55008,FALSE,0.0596548786006813,0.0761216,0.629666838379531
"4388","Enh640","ACO2",FALSE,"chr22:41413245-41414124",55433,FALSE,-0.0833476701986138,0.2243392,0.844516188075618
"4389","Enh640","POLR3H",FALSE,"chr22:41413245-41414124",130922,FALSE,0.0236319047678845,0.5378496,0.947372314733258
"4390","Enh640","CSDC2",FALSE,"chr22:41413245-41414124",147326,FALSE,-0.0044566552572535,0.621952,0.966762476303788
"4391","Enh640","PMM1",FALSE,"chr22:41413245-41414124",176187,FALSE,-0.0329740536802173,0.3173376,0.895353613963636
"4392","Enh640","DESI1",FALSE,"chr22:41413245-41414124",207359,FALSE,0.00464488424238029,0.7492224,0.982631957831123
"4393","Enh640","XRCC6",FALSE,"chr22:41413245-41414124",207435,FALSE,0.00496726905870488,0.3913408,0.920404142831161
"4394","Enh640","SNU13",FALSE,"chr22:41413245-41414124",276820,FALSE,0.0529225029881096,0.6978304,0.975449074540871
"4395","Enh640","CCDC134",FALSE,"chr22:41413245-41414124",386995,FALSE,0.00504825087019225,0.8534144,0.993216648980182
"4396","Enh640","SREBF2",FALSE,"chr22:41413245-41414124",419395,FALSE,-0.0555223490590467,0.0321024,0.489356623968566
"4397","Enh641","RBX1",FALSE,"chr22:41418075-41418348",466865,FALSE,0.0641932739582206,0.5433216,0.949275300517901
"4398","Enh641","EP300",FALSE,"chr22:41418075-41418348",325620,FALSE,-0.0493883499809582,0.73712,0.982413163190184
"4399","Enh641","L3MBTL2",FALSE,"chr22:41418075-41418348",212930,FALSE,0.155248228979953,0.0110336,0.283897726315789
"4400","Enh641","AL035681.1",FALSE,"chr22:41418075-41418348",189712,FALSE,0.0182564036585543,0.2696128,0.873577654507686
"4401","Enh641","RANGAP1",FALSE,"chr22:41418075-41418348",131961,FALSE,0.0213795792091693,0.6348864,0.968493094037146
"4402","Enh641","ZC3H7B",FALSE,"chr22:41418075-41418348",116687,FALSE,-0.137085159661793,0.1271168,0.743857427027027
"4403","Enh641","TEF",FALSE,"chr22:41418075-41418348",50879,FALSE,0.0619683443882451,0.14688,0.771827706973595
"4404","Enh641","TOB2",FALSE,"chr22:41418075-41418348",28589,FALSE,-0.0313186827942003,0.7993536,0.991080949568552
"4405","Enh641","PHF5A",FALSE,"chr22:41418075-41418348",50480,FALSE,-0.0375995674915234,0.344736,0.908890680773143
"4406","Enh641","ACO2",FALSE,"chr22:41418075-41418348",50905,FALSE,0.00203087115772918,0.448736,0.92925542427314
"4407","Enh641","POLR3H",FALSE,"chr22:41418075-41418348",126394,FALSE,-0.0275825103614695,0.5264768,0.94362058008778
"4408","Enh641","CSDC2",FALSE,"chr22:41418075-41418348",142798,FALSE,0.0322402860153054,0.870976,0.993216648980182
"4409","Enh641","PMM1",FALSE,"chr22:41418075-41418348",171659,FALSE,0.0404007636154135,0.41856,0.925586027758817
"4410","Enh641","DESI1",FALSE,"chr22:41418075-41418348",202831,FALSE,-0.0576691771937987,0.3304832,0.905043028490832
"4411","Enh641","XRCC6",FALSE,"chr22:41418075-41418348",202907,FALSE,0.0474924958070348,0.273728,0.873716382064994
"4412","Enh641","SNU13",FALSE,"chr22:41418075-41418348",272292,FALSE,0.0709890448078912,0.762784,0.983342278554856
"4413","Enh641","CCDC134",FALSE,"chr22:41418075-41418348",382467,FALSE,-0.0212960789311067,0.2019392,0.83470815089568
"4414","Enh641","SREBF2",FALSE,"chr22:41418075-41418348",414867,FALSE,-0.190792334209004,0.0073344,0.220572130232558
"4415","Enh644","NUP50-DT",FALSE,"chr22:45269086-45269559",105541,FALSE,0.0363777752954979,0.1884864,0.818614834656232
"4416","Enh644","NUP50",FALSE,"chr22:45269086-45269559",105397,FALSE,0.00579830907006974,0.1211584,0.73257441608662
"4417","Enh644","KIAA0930",FALSE,"chr22:45269086-45269559",28553,FALSE,0.0199583789127959,0.8075072,0.993183260686182
"4418","Enh644","FAM118A",FALSE,"chr22:45269086-45269559",39646,FALSE,-0.00141724579175063,0.6448256,0.968953998548233
"4419","Enh644","FBLN1",FALSE,"chr22:45269086-45269559",232916,FALSE,-0.182624668288953,0.0339584,0.503143037681159
"4420","Enh644","Z95331.1",FALSE,"chr22:45269086-45269559",387697,FALSE,0.0215717894966627,0.1783936,0.806321425742574
"4421","Enh644","ATXN10",FALSE,"chr22:45269086-45269559",402476,FALSE,-0.119619201305998,0.0110528,0.283897726315789
"4422","Enh646","NUP50-DT",FALSE,"chr22:45493320-45493727",329743,FALSE,-0.0250619123446879,0.2219776,0.84386290955414
"4423","Enh646","NUP50",FALSE,"chr22:45493320-45493727",329599,FALSE,-0.0448682360873884,0.7950016,0.990163458834858
"4424","Enh646","KIAA0930",FALSE,"chr22:45493320-45493727",252755,FALSE,-0.0199049357021878,0.9607744,0.996721243660655
"4425","Enh646","FAM118A",FALSE,"chr22:45493320-45493727",184556,FALSE,-0.046111768218094,0.2893888,0.884699645074862
"4426","Enh646","FBLN1",FALSE,"chr22:45493320-45493727",8714,TRUE,-0.144405494166634,0.1858944,0.817198101756374
"4427","Enh646","Z95331.1",FALSE,"chr22:45493320-45493727",163495,FALSE,-0.00906301262901733,0.55344,0.950600837692646
"4428","Enh646","ATXN10",FALSE,"chr22:45493320-45493727",178274,FALSE,-0.0402032930604091,0.3622976,0.913799735236859
"4429","Enh646","WNT7B",FALSE,"chr22:45493320-45493727",483638,FALSE,-0.0179887990295872,0.2133376,0.837053666105888
"4430","Enh647","FBLN1",FALSE,"chr22:45997472-45998007",495502,FALSE,-0.0608422976672825,0.6872704,0.973615465895954
"4431","Enh647","Z95331.1",FALSE,"chr22:45997472-45998007",340721,FALSE,-0.00209071035469276,0.8439936,0.993216648980182
"4432","Enh647","ATXN10",FALSE,"chr22:45997472-45998007",325942,FALSE,-0.0493389227790155,0.5745664,0.958200648183967
"4433","Enh647","WNT7B",FALSE,"chr22:45997472-45998007",20578,FALSE,-0.0149047116515821,0.4380736,0.92925542427314
"4434","Enh647","LINC00899",FALSE,"chr22:45997472-45998007",47113,FALSE,0.00765519892171656,0.9566912,0.996721243660655
"4435","Enh647","PRR34-AS1",FALSE,"chr22:45997472-45998007",55965,FALSE,0.115214749442735,0.0684224,0.614455325925926
"4436","Enh647","MIRLET7BHG",FALSE,"chr22:45997472-45998007",56129,FALSE,-0.0390650419907845,0.7686016,0.984576492388971
"4437","Enh647","PPARA",FALSE,"chr22:45997472-45998007",152781,FALSE,-0.0498546063215097,0.477536,0.934737926135217
"4438","Enh647","CDPF1",FALSE,"chr22:45997472-45998007",252571,FALSE,0.0204131744845216,0.3275904,0.90293922330373
"4439","Enh647","TTC38",FALSE,"chr22:45997472-45998007",270221,FALSE,-0.00148878745252111,0.4408576,0.92925542427314
"4440","Enh647","GTSE1",FALSE,"chr22:45997472-45998007",299130,FALSE,-0.0125138012120127,0.1000448,0.692459949330955
"4441","Enh647","TRMU",FALSE,"chr22:45997472-45998007",333135,FALSE,0.00779851128946806,0.9576512,0.996721243660655
"4442","Enh648","Z95331.1",FALSE,"chr22:46027301-46027632",370447,FALSE,0.010750568744421,0.4007104,0.92231147837437
"4443","Enh648","ATXN10",FALSE,"chr22:46027301-46027632",355668,FALSE,-0.038287909214862,0.8343872,0.993216648980182
"4444","Enh648","WNT7B",FALSE,"chr22:46027301-46027632",50304,FALSE,0.0140484560691087,0.2192832,0.839262363743842
"4445","Enh648","LINC00899",FALSE,"chr22:46027301-46027632",17387,FALSE,-0.00250183787040959,0.9344064,0.996721243660655
"4446","Enh648","PRR34-AS1",FALSE,"chr22:46027301-46027632",26239,FALSE,0.117228131016919,0.0273344,0.452212387206823
"4447","Enh648","MIRLET7BHG",FALSE,"chr22:46027301-46027632",26403,FALSE,-0.0685626484938134,0.2076928,0.836757617851583
"4448","Enh648","PPARA",FALSE,"chr22:46027301-46027632",123055,FALSE,-0.0582219442512023,0.2120192,0.837053666105888
"4449","Enh648","CDPF1",FALSE,"chr22:46027301-46027632",222845,FALSE,0.0161723441178294,0.9657728,0.997823734736842
"4450","Enh648","TTC38",FALSE,"chr22:46027301-46027632",240495,FALSE,-0.0198799079928914,0.589184,0.959619569437448
"4451","Enh648","GTSE1",FALSE,"chr22:46027301-46027632",269404,FALSE,-0.118382713337933,0.1759424,0.804569278128655
"4452","Enh648","TRMU",FALSE,"chr22:46027301-46027632",303409,FALSE,-0.0818889125099545,0.0964032,0.681852715405652
"4453","Enh649","Z95331.1",FALSE,"chr22:46035655-46036232",378925,FALSE,0.00864895067461898,0.8710848,0.993216648980182
"4454","Enh649","ATXN10",FALSE,"chr22:46035655-46036232",364146,FALSE,-0.066486922340718,0.6378368,0.968493094037146
"4455","Enh649","WNT7B",FALSE,"chr22:46035655-46036232",58782,FALSE,-0.00361479419715648,0.8825472,0.993216648980182
"4456","Enh649","LINC00899",FALSE,"chr22:46035655-46036232",8909,TRUE,0.0117531480215184,0.7397056,0.982413163190184
"4457","Enh649","PRR34-AS1",FALSE,"chr22:46035655-46036232",17761,FALSE,0.107514302553531,0.084672,0.658946888665998
"4458","Enh649","MIRLET7BHG",FALSE,"chr22:46035655-46036232",17925,FALSE,0.00676404081512283,0.611104,0.965300475570033
"4459","Enh649","PPARA",FALSE,"chr22:46035655-46036232",114577,FALSE,-0.0235346572773588,0.5131712,0.942731159517617
"4460","Enh649","CDPF1",FALSE,"chr22:46035655-46036232",214367,FALSE,0.0184324375492054,0.8165824,0.993216648980182
"4461","Enh649","TTC38",FALSE,"chr22:46035655-46036232",232017,FALSE,0.0240506614879952,0.6696128,0.971882071798695
"4462","Enh649","GTSE1",FALSE,"chr22:46035655-46036232",260926,FALSE,-0.0946640700744948,0.0197632,0.396364915463917
"4463","Enh649","TRMU",FALSE,"chr22:46035655-46036232",294931,FALSE,0.00254673295697749,0.9578368,0.996721243660655
"4464","Enh650","Z95331.1",FALSE,"chr22:46116370-46116764",459548,FALSE,-0.00784021363273146,0.8333952,0.993216648980182
"4465","Enh650","ATXN10",FALSE,"chr22:46116370-46116764",444769,FALSE,-0.100643085135281,0.1493248,0.776028883590087
"4466","Enh650","WNT7B",FALSE,"chr22:46116370-46116764",139405,FALSE,-0.0185234244681088,0.3809408,0.915083488297214
"4467","Enh650","LINC00899",FALSE,"chr22:46116370-46116764",71714,FALSE,-0.00624634259011951,0.3734592,0.913859018981772
"4468","Enh650","PRR34-AS1",FALSE,"chr22:46116370-46116764",62862,FALSE,-0.00553411758260567,0.3390656,0.908890680773143
"4469","Enh650","MIRLET7BHG",FALSE,"chr22:46116370-46116764",62698,FALSE,-0.0121803412624086,0.8517696,0.993216648980182
"4470","Enh650","PPARA",FALSE,"chr22:46116370-46116764",33954,TRUE,-0.0313417490039392,0.7336704,0.982413163190184
"4471","Enh650","CDPF1",FALSE,"chr22:46116370-46116764",133744,FALSE,0.0310702161444991,0.676224,0.9730165881097
"4472","Enh650","TTC38",FALSE,"chr22:46116370-46116764",151394,FALSE,-0.0193055376468972,0.3424704,0.908890680773143
"4473","Enh650","GTSE1",FALSE,"chr22:46116370-46116764",180303,FALSE,-0.0006350828715674,0.4308352,0.92925542427314
"4474","Enh650","TRMU",FALSE,"chr22:46116370-46116764",214308,FALSE,0.0471480705059001,0.211232,0.837053666105888
"4475","Enh650","CELSR1",FALSE,"chr22:46116370-46116764",420603,FALSE,-0.0359194844236181,0.0317888,0.487449207905138
"4476","Enh651","HRH1",FALSE,"chr3:11096384-11097132",40335,FALSE,-0.0232967839602294,0.0058688,0.192949233898305
"4477","Enh651","ATG7",FALSE,"chr3:11096384-11097132",175551,FALSE,0.0249470205863002,0.714272,0.981262647177491
"4478","Enh652","ABHD10",FALSE,"chr3:112390841-112391868",412344,FALSE,0.0660947448930099,0.2882048,0.883516808850257
"4479","Enh652","C3orf52",FALSE,"chr3:112390841-112391868",305019,FALSE,0.0437555758706173,0.7524736,0.982631957831123
"4480","Enh652","TBILA",FALSE,"chr3:112390841-112391868",257931,FALSE,0.00231557208391731,0.6301952,0.96743452829741
"4481","Enh652","ATG3",FALSE,"chr3:112390841-112391868",170692,FALSE,0.0353279530536629,0.5335616,0.945638138328004
"4482","Enh652","SLC35A5",FALSE,"chr3:112390841-112391868",170355,FALSE,-0.0274719201138106,0.3426688,0.908890680773143
"4483","Enh652","CCDC80",FALSE,"chr3:112390841-112391868",258176,FALSE,-0.0670409464034343,0.1743424,0.804569278128655
"4484","Enh653","GSK3B",FALSE,"chr3:120558890-120559152",464604,FALSE,-0.043329989868067,0.9493952,0.996721243660655
"4485","Enh653","LRRC58",FALSE,"chr3:120558890-120559152",209667,FALSE,-0.0509279586708874,0.1295744,0.746891593170008
"4486","Enh653","FSTL1",FALSE,"chr3:120558890-120559152",108028,FALSE,-0.12970902627921,0.6216128,0.966762476303788
"4487","Enh653","NDUFB4",FALSE,"chr3:120558890-120559152",37307,TRUE,0.00599796319519602,0.111744,0.70998593098937
"4488","Enh653","RABL3",FALSE,"chr3:120558890-120559152",183972,FALSE,0.0601760240982891,0.5801408,0.958692286015609
"4489","Enh653","GTF2E1",FALSE,"chr3:120558890-120559152",183616,FALSE,-0.0450346685417717,0.0223424,0.415718660911271
"4490","Enh654","GSK3B",FALSE,"chr3:120559679-120559977",465411,FALSE,-0.11494533515859,0.1793536,0.8079208134337
"4491","Enh654","LRRC58",FALSE,"chr3:120559679-120559977",210474,FALSE,0.0632979453428388,0.8932224,0.993642884584527
"4492","Enh654","FSTL1",FALSE,"chr3:120559679-120559977",108835,FALSE,-0.0762600985758587,0.605696,0.965009294455852
"4493","Enh654","NDUFB4",FALSE,"chr3:120559679-120559977",36500,TRUE,-0.0218859322775995,0.6223424,0.966762476303788
"4494","Enh654","RABL3",FALSE,"chr3:120559679-120559977",183165,FALSE,-0.0492632550816606,0.0393536,0.521065840273038
"4495","Enh654","GTF2E1",FALSE,"chr3:120559679-120559977",182809,FALSE,0.0120370077266691,0.9917952,0.999499453066495
"4496","Enh655","GSK3B",FALSE,"chr3:120561024-120561507",466849,FALSE,-0.080170873783175,0.8115968,0.993183260686182
"4497","Enh655","LRRC58",FALSE,"chr3:120561024-120561507",211912,FALSE,-0.0789642237292039,0.0923008,0.669936302338634
"4498","Enh655","FSTL1",FALSE,"chr3:120561024-120561507",110273,FALSE,-0.0171647363946186,0.9537344,0.996721243660655
"4499","Enh655","NDUFB4",FALSE,"chr3:120561024-120561507",35062,TRUE,-0.0291219985204969,0.320288,0.896397577785792
"4500","Enh655","RABL3",FALSE,"chr3:120561024-120561507",181727,FALSE,0.0277748247592128,0.8768256,0.993216648980182
"4501","Enh655","GTF2E1",FALSE,"chr3:120561024-120561507",181371,FALSE,0.0290744671704333,0.631744,0.968493094037146
"4502","Enh657","HACD2",FALSE,"chr3:124032851-124033432",448089,FALSE,-0.0112379811844323,0.84592,0.993216648980182
"4503","Enh657","MYLK-AS1",FALSE,"chr3:124032851-124033432",447842,FALSE,-0.00273373649464391,0.5137728,0.942731159517617
"4504","Enh657","MYLK",FALSE,"chr3:124032851-124033432",148811,FALSE,-0.0536701146509978,0.2560832,0.868000108948058
"4505","Enh657","CCDC14",FALSE,"chr3:124032851-124033432",71734,FALSE,0.032810532633847,0.8946624,0.99408356889589
"4506","Enh657","KALRN",TRUE,"chr3:124032851-124033432",46881,FALSE,-0.130032051088776,6.4e-05,0.00993152
"4507","Enh660","LINC02614",FALSE,"chr3:126389245-126389740",473108,FALSE,-7.29057360915472e-05,0.9709568,0.997823734736842
"4508","Enh660","AC092903.2",FALSE,"chr3:126389245-126389740",473132,FALSE,-0.0271524191843104,0.4875648,0.938945424511018
"4509","Enh660","SLC41A3",FALSE,"chr3:126389245-126389740",287931,FALSE,-0.0140285367330248,0.3728192,0.913859018981772
"4510","Enh660","ZXDC",FALSE,"chr3:126389245-126389740",86399,FALSE,-0.048545492007429,0.0815168,0.648041855737705
"4511","Enh660","TXNRD3",FALSE,"chr3:126389245-126389740",265632,FALSE,-0.00418664283977214,0.9771008,0.997823734736842
"4512","Enh660","CHCHD6",FALSE,"chr3:126389245-126389740",314748,FALSE,0.0284509103789058,0.8935488,0.993642884584527
"4513","Enh661","PLXNA1",FALSE,"chr3:127455580-127456043",467218,FALSE,-0.0340634896743969,0.6714624,0.971882071798695
"4514","Enh661","TPRA1",FALSE,"chr3:127455580-127456043",142455,FALSE,-0.00249871664090459,0.1852352,0.817198101756374
"4515","Enh661","MCM2",FALSE,"chr3:127455580-127456043",142598,FALSE,0.00932979867381142,0.2421376,0.857050883492497
"4516","Enh661","PODXL2",FALSE,"chr3:127455580-127456043",173373,FALSE,-0.0177337953743366,0.3354752,0.908834293667362
"4517","Enh661","ABTB1",FALSE,"chr3:127455580-127456043",217123,FALSE,0.00569249966551533,0.7592064,0.983056637227129
"4518","Enh663","TPRA1",FALSE,"chr3:127544320-127544524",53845,FALSE,0.00654595359232109,0.6029248,0.964341995053586
"4519","Enh663","MCM2",FALSE,"chr3:127544320-127544524",53988,FALSE,-0.0215356923797544,0.7816768,0.98778994970684
